,gerbilID,date_x,tt_name,folder_cellname_py,cell_name,nSpikes_x,mfr,peak,valley,peak_valley,spike_ratio,spike_width_ms,asymmetry,latency,isolation_distance,session,folder,gerbil,date_y,cell_id,folder_cell_id_matlab,nSpikes_y,IsolationDistance,IsoDistPCA,IsoDistPC1,IsoDistPeak,Notes
188,2017,2019-02-13,002017_2019-02-13_TT6,002017_2019-02-13_TT6_SS_33,TT6_SS_33,1871,0.4017845159419979,58.2671665569894,-54.22271869544755,112.48988525243696,1.0745895439927733,0.25,0.08822230007739139,0.25,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT6_SS_33,002017_2019-02-13_TT6_SS_33,1871, 23.619987,10.198253,0.49436499999999994,0.367365, 
189,2017,2019-02-13,002017_2019-02-13_TT6,002017_2019-02-13_TT6_SS_34,TT6_SS_34,27325,5.8588217989766935,68.70424364895172,-32.226188243779376,100.9304318927311,2.1319382586990785,0.21875,-0.8497501687484231,0.0,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT6_SS_34,002017_2019-02-13_TT6_SS_34,27325, 20.785462,6.068942,1.057161,1.8758080000000001, 
190,2017,2019-02-13,002017_2019-02-13_TT6,002017_2019-02-13_TT6_SS_35,TT6_SS_35,11637,2.4951962058951773,71.0049173128233,-33.37628596052076,104.38120327334406,2.1274061888375377,0.21875,-0.8749954214938621,0.4375,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT6_SS_35,002017_2019-02-13_TT6_SS_35,11637, 26.350049,8.017884,1.056254,2.379809, 
191,2017,2019-02-13,002017_2019-02-13_TT6,002017_2019-02-13_TT6_SS_36,TT6_SS_36,2723,0.583810086557403,45.2684596384473,-16.211875096349196,61.48033473479649,2.7923025171000395,0.21875,-0.6659024432736143,0.1875,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT6_SS_36,002017_2019-02-13_TT6_SS_36,2723, 14.881888,3.447993,0.214802,0.47901800000000005, 
192,2017,2019-02-13,002017_2019-02-13_TT6,002017_2019-02-13_TT6_SS_37,TT6_SS_37,1141,0.2450250887652239,47.049316805346926,-21.717338060851606,68.76665486619854,2.166440319412792,0.1875,-0.7980803728106085,0.28125,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT6_SS_37,002017_2019-02-13_TT6_SS_37,1141, 18.195375,4.027901,0.14485599999999998,0.544954, 
193,2017,2019-02-13,002017_2019-02-13_TT7,002017_2019-02-13_TT7_SS_01,TT7_SS_01,25,0.006513212344335039,62.19459711541475,-33.91271035481758,96.10730747023231,1.833961263039523,0.21875,2.688310137027754,0.21875,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT7_SS_01,002017_2019-02-13_TT7_SS_01,25, NaN,0.90176,0.09364299999999999,0.333441, 
194,2017,2019-02-13,002017_2019-02-13_TT7,002017_2019-02-13_TT7_SS_02,TT7_SS_02,1464,0.31429541794206056,58.67879910487389,-52.34190068051135,111.02069978538523,1.1210674114232535,0.28125,0.06355476578581093,0.28125,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT7_SS_02,002017_2019-02-13_TT7_SS_02,1464, 29.463665,13.864999,0.9026709999999999,0.39395, 
195,2017,2019-02-13,002017_2019-02-13_TT7,002017_2019-02-13_TT7_SS_03,TT7_SS_03,139,0.03036183111548166,48.93907583972303,-24.43551472244863,73.37459056217166,2.0027847334340483,0.1875,-0.910821739900199,0.21875,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT7_SS_03,002017_2019-02-13_TT7_SS_03,139, 16.620466,2.781196,0.058804999999999996,0.057211, 
196,2017,2019-02-13,002017_2019-02-13_TT7,002017_2019-02-13_TT7_SS_04,TT7_SS_04,3000,0.6435595881476059,33.12511278591979,-8.634696034353954,41.759808820273754,3.8362801254529866,0.1875,-0.9193005814386048,0.21875,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT7_SS_04,002017_2019-02-13_TT7_SS_04,3000, 25.919759,7.450206,1.297037,1.894348, 
197,2017,2019-02-13,002017_2019-02-13_TT7,002017_2019-02-13_TT7_SS_05,TT7_SS_05,15066,3.230359287952996,73.24860853556704,-31.247060527477498,104.49566906304457,2.3441759736457435,0.21875,-0.8611780206840823,0.25,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT7_SS_05,002017_2019-02-13_TT7_SS_05,15066, 25.270902,4.557111,0.58068,2.5762150000000004, 
198,2017,2019-02-13,002017_2019-02-13_TT7,002017_2019-02-13_TT7_SS_06,TT7_SS_06,390,0.08423474408890783,71.06669145825558,-36.10113887081178,107.16783032906736,1.9685443086039005,0.21875,-1.0,0.46875,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT7_SS_06,002017_2019-02-13_TT7_SS_06,390, 23.758174,3.716429,0.13333599999999998,0.402686, 
199,2017,2019-02-13,002017_2019-02-13_TT7,002017_2019-02-13_TT7_SS_07,TT7_SS_07,659,0.14186963730349092,43.4161846783904,-20.317405798009684,63.73359047640008,2.136896073742028,0.1875,-0.8215827860925135,0.40625,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT7_SS_07,002017_2019-02-13_TT7_SS_07,659, 12.828795,2.1787900000000002,0.08961799999999999,0.132208, 
200,2017,2019-02-13,002017_2019-02-13_TT7,002017_2019-02-13_TT7_SS_08,TT7_SS_08,666,0.14355627918075062,58.38970309574084,-39.61225842350198,98.00196151924284,1.4740311565042754,0.5,-0.7532680538611269,0.0,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT7_SS_08,002017_2019-02-13_TT7_SS_08,666, 18.774821,4.53317,0.27926599999999996,0.278764, 
201,2017,2019-02-13,002017_2019-02-13_TT7,002017_2019-02-13_TT7_SS_09,TT7_SS_09,457,0.09823968246870947,48.12663312634228,-21.919795831189138,70.04642895753142,2.1955785307937985,0.21875,-0.9906324512089428,0.09375,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT7_SS_09,002017_2019-02-13_TT7_SS_09,457, 19.692526,6.178028,0.27591,0.089999, 
202,2017,2019-02-13,002017_2019-02-13_TT7,002017_2019-02-13_TT7_SS_10,TT7_SS_10,1141,0.2449422958027066,64.11669075147933,-45.69657105829466,109.813261809774,1.4030963213779497,0.25,0.09323656124111247,0.25,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT7_SS_10,002017_2019-02-13_TT7_SS_10,1141, 27.799413,12.236276,0.460029,0.43258, 
203,2017,2019-02-13,002017_2019-02-13_TT7,002017_2019-02-13_TT7_SS_11,TT7_SS_11,688,0.14834949329376196,48.21516581082506,-21.380088757860662,69.59525456868572,2.2551433886399623,0.1875,-0.8375056432144027,0.25,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT7_SS_11,002017_2019-02-13_TT7_SS_11,688, 17.594108,5.352621,0.091052,0.118871, 
204,2017,2019-02-13,002017_2019-02-13_TT7,002017_2019-02-13_TT7_SS_12,TT7_SS_12,2304,0.4940098624008858,53.042097391382036,-24.446109413374483,77.48820680475652,2.16975619696616,0.21875,-0.7729484500785906,0.0,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT7_SS_12,002017_2019-02-13_TT7_SS_12,2304, 19.618100,3.457331,0.281395,0.39342699999999997, 
205,2017,2019-02-13,002017_2019-02-13_TT7,002017_2019-02-13_TT7_SS_13,TT7_SS_13,7358,1.577518876681353,50.22144604267114,-29.816468170480924,80.03791421315205,1.6843526119700407,0.25,-0.10987514028482176,0.25,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT7_SS_13,002017_2019-02-13_TT7_SS_13,7358, 30.209564,13.590494,0.9141889999999999,0.642146, 
206,2017,2019-02-13,002017_2019-02-13_TT7,002017_2019-02-13_TT7_SS_14,TT7_SS_14,9690,2.0781963743301355,49.48199740212277,-31.999353249886347,81.48135065200911,1.5463436718771346,0.375,-0.10968395226966954,0.28125,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT7_SS_14,002017_2019-02-13_TT7_SS_14,9690, 27.339689,12.279745,1.1975200000000001,0.689102, 
207,2017,2019-02-13,002017_2019-02-13_TT7,002017_2019-02-13_TT7_SS_15,TT7_SS_15,719,0.15449932548903655,70.44256764246956,-32.245199052681684,102.68776669515124,2.1845908759124613,0.21875,-0.9088018697862076,0.40625,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT7_SS_15,002017_2019-02-13_TT7_SS_15,719, 20.690842,3.3048349999999997,0.139496,0.424756, 
208,2017,2019-02-13,002017_2019-02-13_TT7,002017_2019-02-13_TT7_SS_16,TT7_SS_16,3011,0.6464760453357699,84.56861920937263,-34.34573089189547,118.9143501012681,2.4622745538755795,0.21875,-0.8313691756322596,0.21875,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT7_SS_16,002017_2019-02-13_TT7_SS_16,3011, 23.375146,3.030615,0.23241900000000001,1.506561, 
209,2017,2019-02-13,002017_2019-02-13_TT7,002017_2019-02-13_TT7_SS_17,TT7_SS_17,430,0.09247924378647017,60.732731296576816,-1.699741485029932,62.43247278160674,35.730569519815724,0.53125,-0.8576551801870645,0.21875,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT7_SS_17,002017_2019-02-13_TT7_SS_17,430, 21.607535,3.615122,0.115122,0.223162, 
210,2017,2019-02-13,002017_2019-02-13_TT7,002017_2019-02-13_TT7_SS_18,TT7_SS_18,4317,0.9263232883296568,48.61997974093436,-32.77213489842045,81.3921146393548,1.4835768219444792,0.1875,-0.7681593296083575,0.0,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT7_SS_18,002017_2019-02-13_TT7_SS_18,4317, 18.782120,4.671887,0.474516,0.5118739999999999, 
211,2017,2019-02-13,002017_2019-02-13_TT7,002017_2019-02-13_TT7_SS_19,TT7_SS_19,1398,0.3001293905462677,42.274286053268966,-24.14864023199658,66.42292628526556,1.7505866022740355,0.1875,-1.0,0.1875,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT7_SS_19,002017_2019-02-13_TT7_SS_19,1398, 17.441447,4.553756,0.250302,0.181542, 
212,2017,2019-02-13,002017_2019-02-13_TT7,002017_2019-02-13_TT7_SS_20,TT7_SS_20,3115,0.6684942419361138,97.12985653525101,-37.788506790674894,134.9183633259259,2.5703544485970484,0.21875,-0.8074905901496323,0.25,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT7_SS_20,002017_2019-02-13_TT7_SS_20,3115, 23.493328,3.029458,0.24231799999999998,2.513425, 
213,2017,2019-02-13,002017_2019-02-13_TT8,002017_2019-02-13_TT8_SS_01,TT8_SS_01,21,0.004683347188235432,49.2943167203576,-33.29044696791833,82.58476368827594,1.4807346013666332,0.28125,-0.4870469944301111,0.125,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT8_SS_01,002017_2019-02-13_TT8_SS_01,21, NaN,0.143293,0.002616,0.350096, 
214,2017,2019-02-13,002017_2019-02-13_TT8,002017_2019-02-13_TT8_SS_02,TT8_SS_02,624,0.13804231660668978,48.798162864880226,-15.95187642797629,64.75003929285653,3.0590860633359944,0.21875,-0.91184786943351,0.4375,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT8_SS_02,002017_2019-02-13_TT8_SS_02,624, 9.904361,1.038873,0.06498,0.15254700000000002, 
215,2017,2019-02-13,002017_2019-02-13_TT8,002017_2019-02-13_TT8_SS_03,TT8_SS_03,264,0.05778868320276704,122.9136253412457,-52.20051076337829,175.11413610462398,2.3546441125529523,0.21875,-0.8408957821250662,0.09375,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT8_SS_03,002017_2019-02-13_TT8_SS_03,264, 21.253152,1.9122990000000002,0.073144,2.105642, 
216,2017,2019-02-13,002017_2019-02-13_TT8,002017_2019-02-13_TT8_SS_04,TT8_SS_04,2477,0.5313167463981412,89.31588036994634,-43.227682255379456,132.5435626253258,2.066173241542032,0.21875,-0.8925715334986549,0.4375,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT8_SS_04,002017_2019-02-13_TT8_SS_04,2477, 27.308980,3.826285,0.276331,2.4722060000000003, 
217,2017,2019-02-13,002017_2019-02-13_TT8,002017_2019-02-13_TT8_SS_05,TT8_SS_05,218,0.04807262936333536,49.692856215252384,-22.384076862746202,72.07693307799858,2.220009184205231,0.1875,-0.5138592035338447,0.34375,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT8_SS_05,002017_2019-02-13_TT8_SS_05,218, 11.640716,2.0080169999999997,0.11445799999999999,0.317344, 
218,2017,2019-02-13,002017_2019-02-13_TT8,002017_2019-02-13_TT8_SS_06,TT8_SS_06,5447,1.1679130731326497,49.246483088345435,-29.20376414358898,78.4502472319344,1.6863060133690462,0.21875,-0.8571660875565101,0.0,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT8_SS_06,002017_2019-02-13_TT8_SS_06,5447, 19.934159,5.56506,0.48634499999999997,0.533914, 
219,2017,2019-02-13,002017_2019-02-13_TT8,002017_2019-02-13_TT8_SS_07,TT8_SS_07,640,0.13789229685152027,41.69577168038894,-21.835753999794804,63.53152568018375,1.909518291916128,0.1875,-0.9719048611317834,0.4375,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT8_SS_07,002017_2019-02-13_TT8_SS_07,640, 25.132962,7.5639389999999995,0.32401199999999997,0.304345, 
220,2017,2019-02-13,002017_2019-02-13_TT8,002017_2019-02-13_TT8_SS_08,TT8_SS_08,19627,4.2087489741884685,72.34678195815084,-33.910342973111284,106.25712493126213,2.133472433927229,0.21875,-0.885717273599152,0.4375,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT8_SS_08,002017_2019-02-13_TT8_SS_08,19627, 25.898383,4.843281,0.697241,3.724007, 
221,2017,2019-02-13,002017_2019-02-13_TT8,002017_2019-02-13_TT8_SS_09,TT8_SS_09,1417,0.3045160569361215,51.092037185086156,-20.614363934758575,71.70640111984473,2.4784677978318865,0.21875,-0.8394290861992608,0.3125,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT8_SS_09,002017_2019-02-13_TT8_SS_09,1417, 18.862418,6.0666910000000005,0.184579,0.24793400000000002, 
222,2017,2019-02-13,002017_2019-02-13_TT8,002017_2019-02-13_TT8_SS_10,TT8_SS_10,267,0.05911864070524332,41.80396835288046,-15.914840044559028,57.71880839743949,2.6267287786641886,0.1875,-0.8041534774602601,0.4375,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT8_SS_10,002017_2019-02-13_TT8_SS_10,267, 17.444698,3.940693,0.142045,0.22244099999999997, 
223,2017,2019-02-13,002017_2019-02-13_TT8,002017_2019-02-13_TT8_SS_11,TT8_SS_11,12249,2.6263388185056007,50.66978464369837,-30.06000001495601,80.72978465865438,1.6856215774613508,0.25,-0.20013496597725972,0.28125,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT8_SS_11,002017_2019-02-13_TT8_SS_11,12249, 26.710083,11.294746,1.581025,0.761363, 
224,2017,2019-02-13,002017_2019-02-13_TT8,002017_2019-02-13_TT8_SS_12,TT8_SS_12,1540,0.3303167974027662,49.286355385997716,-16.66922265807844,65.95557804407616,2.956727880895632,0.21875,-1.0,0.15625,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT8_SS_12,002017_2019-02-13_TT8_SS_12,1540, 21.842321,8.004448,0.234915,0.186506, 
225,2017,2019-02-13,002017_2019-02-13_TT8,002017_2019-02-13_TT8_SS_13,TT8_SS_13,3484,0.7476897053385775,86.70612950768381,-33.68877869146804,120.39490819915184,2.573739175936433,0.21875,-0.7407619510368489,0.34375,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT8_SS_13,002017_2019-02-13_TT8_SS_13,3484, 16.884247,1.8167220000000002,0.133096,1.611514, 
226,2017,2019-02-13,002017_2019-02-13_TT8,002017_2019-02-13_TT8_SS_14,TT8_SS_14,379,0.08177404364554727,49.537171426685326,-66.6900663572309,116.22723778391622,0.7427968531525418,0.65625,-1.0,0.125,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT8_SS_14,002017_2019-02-13_TT8_SS_14,379, 19.066606,3.589464,0.31144299999999997,0.068842, 
227,2017,2019-02-13,002017_2019-02-13_TT8,002017_2019-02-13_TT8_SS_15,TT8_SS_15,1612,0.3458476770546479,46.27225629402335,-35.857598821955904,82.12985511597925,1.2904449214176177,0.1875,-1.0,0.4375,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT8_SS_15,002017_2019-02-13_TT8_SS_15,1612, 28.837827,9.887044,0.773526,0.374575, 
228,2017,2019-02-13,002017_2019-02-13_TT8,002017_2019-02-13_TT8_SS_16,TT8_SS_16,845,0.18181859259714306,107.08075530462584,-54.09063557808635,161.1713908827122,1.97965422591572,0.21875,-0.8667502526339458,0.4375,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT8_SS_16,002017_2019-02-13_TT8_SS_16,845, 26.810580,3.470355,0.143801,2.825989, 
229,2017,2019-02-13,002017_2019-02-13_TT8,002017_2019-02-13_TT8_SS_17,TT8_SS_17,1974,0.4232667638779341,50.827369104571964,-52.17937878307488,103.00674788764685,0.97408919557813,0.3125,0.0050903570342316256,0.3125,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT8_SS_17,002017_2019-02-13_TT8_SS_17,1974, 20.116793,7.6500770000000005,1.485431,0.391598, 
230,2017,2019-02-13,002017_2019-02-13_TT8,002017_2019-02-13_TT8_SS_18,TT8_SS_18,4235,5.156110058904144,31.209088490076553,-30.451295681455704,61.66038417153226,1.0248854044355928,0.1875,-0.874347452650766,0.5,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT8_SS_18,002017_2019-02-13_TT8_SS_18,4235, 117.824078,28.5077,3.147595,17.917507, 
231,2017,2019-02-13,002017_2019-02-13_TT8,002017_2019-02-13_TT8_SS_19,TT8_SS_19,1262,0.2787990652941004,35.14606526450497,-7.984631611740951,43.13069687624592,4.401714064406511,0.46875,-1.0,0.3125,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT8_SS_19,002017_2019-02-13_TT8_SS_19,1262, 21.354774,5.472454,0.262279,3.326282, 
232,2017,2019-02-13,002017_2019-02-13_TT8,002017_2019-02-13_TT8_SS_20,TT8_SS_20,15955,3.4213587136463213,50.10732348520278,-17.924589486108434,68.0319129713112,2.7954516628699357,0.21875,-0.9234142359344252,0.15625,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT8_SS_20,002017_2019-02-13_TT8_SS_20,15955, 13.764553,2.525217,0.35260199999999997,0.628637, 
233,2017,2019-02-13,002017_2019-02-13_TT8,002017_2019-02-13_TT8_SS_21,TT8_SS_21,5056,1.0844674912852226,46.05874482302802,-13.119827796314135,59.17857261934215,3.5106211406195205,0.21875,-0.9135373633988316,0.3125,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT8_SS_21,002017_2019-02-13_TT8_SS_21,5056, 14.442838,3.441327,0.324268,0.42255699999999996, 
234,2017,2019-02-13,002017_2019-02-13_TT8,002017_2019-02-13_TT8_SS_22,TT8_SS_22,8083,1.7334783939278715,49.13041784331306,-38.0446670551751,87.17508489848817,1.2913877724849216,0.4375,-0.08123088191847717,0.25,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT8_SS_22,002017_2019-02-13_TT8_SS_22,8083, 21.796784,8.501724000000001,0.958507,0.572264, 
235,2017,2019-02-13,002017_2019-02-13_TT8,002017_2019-02-13_TT8_SS_23,TT8_SS_23,7128,1.528498192628084,38.14581878360442,-10.03408659434135,48.17990537794578,3.8016234387608816,0.21875,-0.9889499994066556,0.4375,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT8_SS_23,002017_2019-02-13_TT8_SS_23,7128, 18.812233,5.0691809999999995,0.48915299999999995,0.924747, 
236,2017,2019-02-13,002017_2019-02-13_TT8,002017_2019-02-13_TT8_SS_24,TT8_SS_24,8899,1.908243692090224,40.41405378143836,-17.56270400116343,57.97675778260179,2.3011293579144287,0.1875,-0.9107670642532196,0.5625,,g2017_d1,002017_2019-02-13_pre_RM2020_pst_45max_c,2017,2019-02-13, TT8_SS_24,002017_2019-02-13_TT8_SS_24,8899, 22.366972,7.431357000000001,1.9400560000000002,1.402598, 
1,2017,2019-02-15,002017_2019-02-15_TT1,002017_2019-02-15_TT1_SS_02,TT1_SS_02,634,0.12753855023671073,54.47940385771211,-36.227316336874644,90.70672019458678,1.5038211318529064,0.75,-1.0,0.03125,,g2017_d2,002017_2019-02-15_pre_RM2020_pst_45max_c,2017,2019-02-15, TT1_SS_02,002017_2019-02-15_TT1_SS_02,634, 11.857275, 1.815517, 0.097361, 0.356107, 
2,2017,2019-02-15,002017_2019-02-15_TT1,002017_2019-02-15_TT1_SS_03,TT1_SS_03,4244,0.849979346343051,50.81201995894683,-17.383907284385284,68.19592724333211,2.922934362666995,0.5,-1.0,0.28125,,g2017_d2,002017_2019-02-15_pre_RM2020_pst_45max_c,2017,2019-02-15, TT1_SS_03,002017_2019-02-15_TT1_SS_03,4244, 29.151051, 13.389995, 0.820437, 2.301774, 
3,2017,2019-02-15,002017_2019-02-15_TT1,002017_2019-02-15_TT1_SS_04,TT1_SS_04,5135,1.0294953938852385,45.398033109646676,-39.374110998146065,84.77214410779273,1.152991952295361,0.1875,-0.8008561743050407,0.46875,,g2017_d2,002017_2019-02-15_pre_RM2020_pst_45max_c,2017,2019-02-15, TT1_SS_04,002017_2019-02-15_TT1_SS_04,5135, 33.814900, 13.660020, 1.808372, 1.542120, 
4,2017,2019-02-15,002017_2019-02-15_TT1,002017_2019-02-15_TT1_SS_05,TT1_SS_05,4259,0.8544005389203118,60.31563652919256,-20.176421371278924,80.4920579004715,2.9894120180822403,0.3125,-1.0,0.46875,,g2017_d2,002017_2019-02-15_pre_RM2020_pst_45max_c,2017,2019-02-15, TT1_SS_05,002017_2019-02-15_TT1_SS_05,4259, 34.622610, 15.973124, 0.987589, 2.831261, 
5,2017,2019-02-15,002017_2019-02-15_TT1,002017_2019-02-15_TT1_SS_06,TT1_SS_06,4727,0.946283639662717,52.26244501081656,-41.562633549446346,93.82507856026292,1.2574382455491142,0.1875,-1.0,0.5625,,g2017_d2,002017_2019-02-15_pre_RM2020_pst_45max_c,2017,2019-02-15, TT1_SS_06,002017_2019-02-15_TT1_SS_06,4727, 15.519220, 3.228162, 0.359733, 0.346985, 
6,2017,2019-02-15,002017_2019-02-15_TT1,002017_2019-02-15_TT1_SS_07,TT1_SS_07,3059,0.612489172817254,49.09209004173883,-18.596873494430607,67.68896353616941,2.639803408698829,0.28125,-0.08278577808954843,0.375,,g2017_d2,002017_2019-02-15_pre_RM2020_pst_45max_c,2017,2019-02-15, TT1_SS_07,002017_2019-02-15_TT1_SS_07,3059, 13.909582, 4.026991, 0.246056, 0.383660, 
7,2017,2019-02-15,002017_2019-02-15_TT1,002017_2019-02-15_TT1_SS_08,TT1_SS_08,796,0.15941043771883262,53.453811149795925,-31.5843282417988,85.03813939159471,1.6924156417249672,0.1875,-0.5616118817827754,0.25,,g2017_d2,002017_2019-02-15_pre_RM2020_pst_45max_c,2017,2019-02-15, TT1_SS_08,002017_2019-02-15_TT1_SS_08,796, 16.424681, 4.778586, 0.132943, 0.203163, 
8,2017,2019-02-15,002017_2019-02-15_TT1,002017_2019-02-15_TT1_SS_09,TT1_SS_09,1149,0.2300936685491693,62.07712636099618,-36.694516214234646,98.77164257523084,1.6917276139728752,0.65625,-1.0,0.125,,g2017_d2,002017_2019-02-15_pre_RM2020_pst_45max_c,2017,2019-02-15, TT1_SS_09,002017_2019-02-15_TT1_SS_09,1149, 12.331209, 2.210362, 0.157543, 0.361853, 
9,2017,2019-02-15,002017_2019-02-15_TT1,002017_2019-02-15_TT1_SS_10,TT1_SS_10,1147,0.2304277538678012,61.29920287962011,-26.524597454178306,87.82380033379843,2.3110323534792765,0.34375,-1.0,0.4375,,g2017_d2,002017_2019-02-15_pre_RM2020_pst_45max_c,2017,2019-02-15, TT1_SS_10,002017_2019-02-15_TT1_SS_10,1147, 26.243154, 11.633638, 0.888416, 1.317975, 
10,2017,2019-02-15,002017_2019-02-15_TT1,002017_2019-02-15_TT1_SS_11,TT1_SS_11,11509,2.302081314336612,46.26018549493978,-13.072894162741807,59.3330796576816,3.5386338265311514,0.3125,-1.0,0.46875,,g2017_d2,002017_2019-02-15_pre_RM2020_pst_45max_c,2017,2019-02-15, TT1_SS_11,002017_2019-02-15_TT1_SS_11,11509, 35.254473, 16.945912, 1.463801, 3.817857, 
11,2017,2019-02-15,002017_2019-02-15_TT1,002017_2019-02-15_TT1_SS_12,TT1_SS_12,2156,0.4316791638718978,64.13769355332339,-28.90398751756293,93.04168107088631,2.2189911864012326,0.3125,-1.0,0.46875,,g2017_d2,002017_2019-02-15_pre_RM2020_pst_45max_c,2017,2019-02-15, TT1_SS_12,002017_2019-02-15_TT1_SS_12,2156, 17.082046, 5.006301, 0.350582, 0.822094, 
12,2017,2019-02-15,002017_2019-02-15_TT1,002017_2019-02-15_TT1_SS_13,TT1_SS_13,2493,0.4992292285196261,70.73114130090221,-34.707313290547575,105.4384545914498,2.037931911029415,0.28125,-1.0,0.5,,g2017_d2,002017_2019-02-15_pre_RM2020_pst_45max_c,2017,2019-02-15, TT1_SS_13,002017_2019-02-15_TT1_SS_13,2493, 23.224596, 10.480881, 0.850759, 2.342439, 
13,2017,2019-02-15,002017_2019-02-15_TT1,002017_2019-02-15_TT1_SS_14,TT1_SS_14,6528,1.3065332567052643,77.53353255422151,-59.98888282756793,137.52241538178944,1.2924650185115791,0.25,-1.0,0.53125,,g2017_d2,002017_2019-02-15_pre_RM2020_pst_45max_c,2017,2019-02-15, TT1_SS_14,002017_2019-02-15_TT1_SS_14,6528, 22.587228, 8.239417, 0.472708, 2.113346, 
14,2017,2019-02-15,002017_2019-02-15_TT1,002017_2019-02-15_TT1_SS_15,TT1_SS_15,9473,1.8950551922571799,51.80391382452086,-39.542371657263715,91.34628548178459,1.310086159564098,0.6875,-1.0,0.09375,,g2017_d2,002017_2019-02-15_pre_RM2020_pst_45max_c,2017,2019-02-15, TT1_SS_15,002017_2019-02-15_TT1_SS_15,9473, 18.494839, 5.954553, 0.569708, 0.770275, 
